experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,49,17.0,0.09188849999918602,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,50,17.0,0.09088830000837334,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,51,17.0,0.09114299999782816,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,52,28.0,0.09057239998946898,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,53,-82.0,0.08964079999714158,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,54,-291.0,0.09242410000297241,1,3,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,55,39.0,0.09205800000927411,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,56,17.0,0.09426579999853857,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,57,17.0,0.09142989999963902,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,58,-82.0,0.09269059999496676,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,59,-104.0,0.09471609999309294,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,60,-5.0,0.09126939999987371,0,0,5
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,61,39.0,0.09216599998762831,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,62,-93.0,0.09330529998987913,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,63,-82.0,0.0980338999943342,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,64,-203.0,0.09097249998012558,0,2,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,65,-93.0,0.0912022000120487,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,66,-203.0,0.0914790999959223,0,2,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,67,-82.0,0.0932563999958802,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,68,6.0,0.09135560001595877,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,69,6.0,0.08980790001805872,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,70,28.0,0.09089779999339953,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,71,39.0,0.08918999999877997,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,72,28.0,0.09012219999567606,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,73,17.0,0.09070390000124462,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,74,-82.0,0.09120680001797155,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,75,39.0,0.09015989999170415,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,76,17.0,0.09086460000253282,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,77,-104.0,0.09086120000574738,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,78,17.0,0.09077930002240464,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,79,28.0,0.0918109999911394,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,80,17.0,0.09062929998617619,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,81,-93.0,0.09030889999121428,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,82,17.0,0.09065329999430105,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,83,-93.0,0.10611240001162514,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,84,17.0,0.09631319998879917,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,85,-82.0,0.09729770000558347,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,86,-93.0,0.09139339998364449,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,87,17.0,0.09087220000219531,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,88,-82.0,0.09047429999918677,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,89,28.0,0.09184569999342784,3,0,2
